time,available_stores
2026-02-08 16:08:40-05:00,4563264
2026-02-08 16:08:50-05:00,4552051
2026-02-08 16:09:00-05:00,4551531
2026-02-08 16:09:10-05:00,4554177
2026-02-08 16:09:20-05:00,4550551
2026-02-08 16:09:30-05:00,4542913
2026-02-08 16:09:40-05:00,4533237
2026-02-08 16:09:50-05:00,4520461
2026-02-08 16:10:00-05:00,4505891
2026-02-08 16:10:10-05:00,4491399
2026-02-08 16:10:20-05:00,4482235
2026-02-08 16:10:30-05:00,4472613
2026-02-08 16:10:40-05:00,4462468
2026-02-08 16:10:50-05:00,4450178
2026-02-08 16:11:00-05:00,4441994
2026-02-08 16:11:10-05:00,4438355
2026-02-08 16:11:20-05:00,4436887
2026-02-08 16:11:30-05:00,4446803
2026-02-08 16:11:40-05:00,4460170
2026-02-08 16:11:50-05:00,4441850
2026-02-08 16:12:00-05:00,4443949
2026-02-08 16:12:10-05:00,4440167
2026-02-08 16:12:20-05:00,4441349
2026-02-08 16:12:30-05:00,4442423
2026-02-08 16:12:40-05:00,4441711
2026-02-08 16:12:50-05:00,4425544
2026-02-08 16:13:00-05:00,4405853
2026-02-08 16:13:10-05:00,4393315
2026-02-08 16:13:20-05:00,4381209
2026-02-08 16:13:30-05:00,4365812
2026-02-08 16:13:40-05:00,4359179
2026-02-08 16:13:50-05:00,4348552
2026-02-08 16:14:00-05:00,4341076
2026-02-08 16:14:10-05:00,4328932
2026-02-08 16:14:20-05:00,4326749
2026-02-08 16:14:30-05:00,4334163
2026-02-08 16:14:40-05:00,4335361
2026-02-08 16:14:50-05:00,4340191
2026-02-08 16:15:00-05:00,4351926
2026-02-08 16:15:10-05:00,4362521
2026-02-08 16:15:20-05:00,4369074
2026-02-08 16:15:30-05:00,4376661
2026-02-08 16:15:40-05:00,4379069
2026-02-08 16:15:50-05:00,4382277
2026-02-08 16:16:00-05:00,4384429
2026-02-08 16:16:10-05:00,4378844
2026-02-08 16:16:20-05:00,4374203
2026-02-08 16:16:30-05:00,4360216
2026-02-08 16:16:40-05:00,4336920
2026-02-08 16:16:50-05:00,4331373
2026-02-08 16:17:00-05:00,4327710
2026-02-08 16:17:10-05:00,4322579
2026-02-08 16:17:20-05:00,4312329
2026-02-08 16:17:30-05:00,4299954
2026-02-08 16:17:40-05:00,4299588
2026-02-08 16:17:50-05:00,4298940
2026-02-08 16:18:00-05:00,4299552
2026-02-08 16:18:10-05:00,4308431
2026-02-08 16:18:20-05:00,4329664
2026-02-08 16:18:30-05:00,4341433
2026-02-08 16:18:40-05:00,4344709
2026-02-08 16:18:50-05:00,4357468
2026-02-08 16:19:00-05:00,4361080
2026-02-08 16:19:10-05:00,4372587
2026-02-08 16:19:20-05:00,4376457
2026-02-08 16:19:30-05:00,4373958
2026-02-08 16:19:40-05:00,4378641
2026-02-08 16:19:50-05:00,4382890
2026-02-08 16:20:00-05:00,4374321
2026-02-08 16:20:10-05:00,4369166
2026-02-08 16:20:20-05:00,4363336
2026-02-08 16:20:30-05:00,4353430
2026-02-08 16:20:40-05:00,4346325
2026-02-08 16:20:50-05:00,4346727
2026-02-08 16:21:00-05:00,4346358
2026-02-08 16:21:10-05:00,4351359
2026-02-08 16:21:20-05:00,4360707
2026-02-08 16:21:30-05:00,4381912
2026-02-08 16:21:40-05:00,4401592
2026-02-08 16:21:50-05:00,4402156
2026-02-08 16:22:00-05:00,4402691
2026-02-08 16:22:10-05:00,4411805
2026-02-08 16:22:20-05:00,4415205
2026-02-08 16:22:30-05:00,4428372
2026-02-08 16:22:40-05:00,4434656
2026-02-08 16:22:50-05:00,4435935
2026-02-08 16:23:00-05:00,4440721
2026-02-08 16:23:10-05:00,4434709
2026-02-08 16:23:20-05:00,4418565
2026-02-08 16:23:30-05:00,4413122
2026-02-08 16:23:40-05:00,4410180
2026-02-08 16:23:50-05:00,4405113
2026-02-08 16:24:00-05:00,4400662
2026-02-08 16:24:10-05:00,4392089
2026-02-08 16:24:20-05:00,4378771
2026-02-08 16:24:30-05:00,4368418
2026-02-08 16:24:40-05:00,4364277
2026-02-08 16:24:50-05:00,4368810
2026-02-08 16:25:00-05:00,4369130
2026-02-08 16:25:10-05:00,4366548
2026-02-08 16:25:20-05:00,4370296
2026-02-08 16:25:30-05:00,4372581
2026-02-08 16:25:40-05:00,4382798
2026-02-08 16:25:50-05:00,4386990
2026-02-08 16:26:00-05:00,4395467
2026-02-08 16:26:10-05:00,4418112
2026-02-08 16:26:20-05:00,4422247
2026-02-08 16:26:30-05:00,4418488
2026-02-08 16:26:40-05:00,4420176
2026-02-08 16:26:50-05:00,4425654
2026-02-08 16:27:00-05:00,4423310
2026-02-08 16:27:10-05:00,4417593
2026-02-08 16:27:20-05:00,4421420
2026-02-08 16:27:30-05:00,4419429
2026-02-08 16:27:40-05:00,4421069
2026-02-08 16:27:50-05:00,4425249
2026-02-08 16:28:00-05:00,4420525
2026-02-08 16:28:10-05:00,4420986
2026-02-08 16:28:20-05:00,4419271
2026-02-08 16:28:30-05:00,4418150
2026-02-08 16:28:40-05:00,4420169
2026-02-08 16:28:50-05:00,4422104
2026-02-08 16:29:00-05:00,4421586
2026-02-08 16:29:10-05:00,4421945
2026-02-08 16:29:20-05:00,4427642
2026-02-08 16:29:30-05:00,4430568
2026-02-08 16:29:40-05:00,4427754
2026-02-08 16:29:50-05:00,4417849
2026-02-08 16:30:00-05:00,4419899
2026-02-08 16:30:10-05:00,4429296
2026-02-08 16:30:20-05:00,4435097
2026-02-08 16:30:30-05:00,4438133
2026-02-08 16:30:40-05:00,4440097
2026-02-08 16:30:50-05:00,4450636
2026-02-08 16:31:00-05:00,4452644
2026-02-08 16:31:10-05:00,4451512
2026-02-08 16:31:20-05:00,4450467
2026-02-08 16:31:30-05:00,4449613
2026-02-08 16:31:40-05:00,4448770
2026-02-08 16:31:50-05:00,4448719
2026-02-08 16:32:00-05:00,4454924
2026-02-08 16:32:10-05:00,4461748
2026-02-08 16:32:20-05:00,4461136
2026-02-08 16:32:30-05:00,4461985
2026-02-08 16:32:40-05:00,4460926
2026-02-08 16:32:50-05:00,4458873
2026-02-08 16:33:00-05:00,4469335
2026-02-08 16:33:10-05:00,4478766
2026-02-08 16:33:20-05:00,4481456
2026-02-08 16:33:30-05:00,4483275
2026-02-08 16:33:40-05:00,4485113
2026-02-08 16:33:50-05:00,4483411
2026-02-08 16:34:00-05:00,4483768
2026-02-08 16:34:10-05:00,4484730
2026-02-08 16:34:20-05:00,4505808
2026-02-08 16:34:30-05:00,4516977
2026-02-08 16:34:40-05:00,4516690
2026-02-08 16:34:50-05:00,4519285
2026-02-08 16:35:00-05:00,4522745
2026-02-08 16:35:10-05:00,4518802
2026-02-08 16:35:20-05:00,4510529
2026-02-08 16:35:30-05:00,4512901
2026-02-08 16:35:40-05:00,4511302
2026-02-08 16:35:50-05:00,4499038
2026-02-08 16:36:00-05:00,4494746
2026-02-08 16:36:10-05:00,4476475
2026-02-08 16:36:20-05:00,4472900
2026-02-08 16:36:30-05:00,4468273
2026-02-08 16:36:40-05:00,4460718
2026-02-08 16:36:50-05:00,4455541
2026-02-08 16:37:00-05:00,4459980
2026-02-08 16:37:10-05:00,4460893
2026-02-08 16:37:20-05:00,4464214
2026-02-08 16:37:30-05:00,4476476
2026-02-08 16:37:40-05:00,4481021
2026-02-08 16:37:50-05:00,4484143
2026-02-08 16:38:00-05:00,4485433
2026-02-08 16:38:10-05:00,4480291
2026-02-08 16:38:20-05:00,4484204
2026-02-08 16:38:30-05:00,4506459
2026-02-08 16:38:40-05:00,4513746
2026-02-08 16:38:50-05:00,4522764
2026-02-08 16:39:00-05:00,4535251
2026-02-08 16:39:10-05:00,4548551
2026-02-08 16:39:20-05:00,4540792
2026-02-08 16:39:30-05:00,4544488
2026-02-08 16:39:40-05:00,4553777
2026-02-08 16:39:50-05:00,4558051
2026-02-08 16:40:00-05:00,4560083
2026-02-08 16:40:10-05:00,4562520
2026-02-08 16:40:20-05:00,4563909
2026-02-08 16:40:30-05:00,4563623
2026-02-08 16:40:40-05:00,4564437
2026-02-08 16:40:50-05:00,4583293
2026-02-08 16:41:00-05:00,4590232
2026-02-08 16:41:10-05:00,4595959
2026-02-08 16:41:20-05:00,4599299
2026-02-08 16:41:30-05:00,4603215
2026-02-08 16:41:40-05:00,4609055
2026-02-08 16:41:50-05:00,4611334
2026-02-08 16:42:00-05:00,4601999
2026-02-08 16:42:10-05:00,4598794
2026-02-08 16:42:20-05:00,4605247
2026-02-08 16:42:30-05:00,4593950
2026-02-08 16:42:40-05:00,4585415
2026-02-08 16:42:50-05:00,4583536
2026-02-08 16:43:00-05:00,4581720
2026-02-08 16:43:10-05:00,4579362
2026-02-08 16:43:20-05:00,4578755
2026-02-08 16:43:30-05:00,4561151
2026-02-08 16:43:40-05:00,4553280
2026-02-08 16:43:50-05:00,4546256
2026-02-08 16:44:00-05:00,4540850
2026-02-08 16:44:10-05:00,4531557
2026-02-08 16:44:20-05:00,4520621
2026-02-08 16:44:30-05:00,4515523
2026-02-08 16:44:40-05:00,4524647
2026-02-08 16:44:50-05:00,4533547
2026-02-08 16:45:00-05:00,4537941
2026-02-08 16:45:10-05:00,4542528
2026-02-08 16:45:20-05:00,4549574
2026-02-08 16:45:30-05:00,4556281
2026-02-08 16:45:40-05:00,4560633
2026-02-08 16:45:50-05:00,4546574
2026-02-08 16:46:00-05:00,4546742
2026-02-08 16:46:10-05:00,4546829
2026-02-08 16:46:20-05:00,4546150
2026-02-08 16:46:30-05:00,4545627
2026-02-08 16:46:40-05:00,4546163
2026-02-08 16:46:50-05:00,4547758
2026-02-08 16:47:00-05:00,4551036
2026-02-08 16:47:10-05:00,4553822
2026-02-08 16:47:20-05:00,4546805
2026-02-08 16:47:30-05:00,4548801
2026-02-08 16:47:40-05:00,4548430
2026-02-08 16:47:50-05:00,4550520
2026-02-08 16:48:00-05:00,4549597
2026-02-08 16:48:10-05:00,4555217
2026-02-08 16:48:20-05:00,4556968
2026-02-08 16:48:30-05:00,4559279
2026-02-08 16:48:40-05:00,4564949
2026-02-08 16:48:50-05:00,4569042
2026-02-08 16:49:00-05:00,4572335
2026-02-08 16:49:10-05:00,4578035
2026-02-08 16:49:20-05:00,4586070
2026-02-08 16:49:30-05:00,4587648
2026-02-08 16:49:40-05:00,4581394
2026-02-08 16:49:50-05:00,4574200
2026-02-08 16:50:00-05:00,4572246
2026-02-08 16:50:10-05:00,4570330
2026-02-08 16:50:20-05:00,4568497
2026-02-08 16:50:30-05:00,4565996
2026-02-08 16:50:40-05:00,4562340
2026-02-08 16:50:50-05:00,4562134
2026-02-08 16:51:00-05:00,4556174
2026-02-08 16:51:10-05:00,4551281
2026-02-08 16:51:20-05:00,4544253
2026-02-08 16:51:30-05:00,4541093
2026-02-08 16:51:40-05:00,4536920
2026-02-08 16:51:50-05:00,4535442
2026-02-08 16:52:00-05:00,4531771
2026-02-08 16:52:10-05:00,4529692
2026-02-08 16:52:20-05:00,4526122
2026-02-08 16:52:30-05:00,4523338
2026-02-08 16:52:40-05:00,4526845
2026-02-08 16:52:50-05:00,4527744
2026-02-08 16:53:00-05:00,4530535
2026-02-08 16:53:10-05:00,4531141
2026-02-08 16:53:20-05:00,4532043
2026-02-08 16:53:30-05:00,4533011
2026-02-08 16:53:40-05:00,4533464
2026-02-08 16:53:50-05:00,4533037
2026-02-08 16:54:00-05:00,4533280
2026-02-08 16:54:10-05:00,4532773
2026-02-08 16:54:20-05:00,4532352
2026-02-08 16:54:30-05:00,4532547
2026-02-08 16:54:40-05:00,4532166
2026-02-08 16:54:50-05:00,4532320
2026-02-08 16:55:00-05:00,4532812
2026-02-08 16:55:10-05:00,4533027
2026-02-08 16:55:20-05:00,4533241
2026-02-08 16:55:30-05:00,4534047
2026-02-08 16:55:40-05:00,4535743
2026-02-08 16:55:50-05:00,4534925
2026-02-08 16:56:00-05:00,4540560
2026-02-08 16:56:10-05:00,4545484
2026-02-08 16:56:20-05:00,4549771
2026-02-08 16:56:30-05:00,4549981
2026-02-08 16:56:40-05:00,4549125
2026-02-08 16:56:50-05:00,4547512
2026-02-08 16:57:00-05:00,4549915
2026-02-08 16:57:10-05:00,4549138
2026-02-08 16:57:20-05:00,4550106
2026-02-08 16:57:30-05:00,4547984
2026-02-08 16:57:40-05:00,4546996
2026-02-08 16:57:50-05:00,4543866
2026-02-08 16:58:00-05:00,4536762
2026-02-08 16:58:10-05:00,4532288
2026-02-08 16:58:20-05:00,4528436
2026-02-08 16:58:30-05:00,4527151
2026-02-08 16:58:40-05:00,4523681
2026-02-08 16:58:50-05:00,4520151
2026-02-08 16:59:00-05:00,4512460
2026-02-08 16:59:10-05:00,4501263
2026-02-08 16:59:20-05:00,4495223
2026-02-08 16:59:30-05:00,4484734
2026-02-08 16:59:40-05:00,4477354
2026-02-08 16:59:50-05:00,4474690
2026-02-08 17:00:00-05:00,4471431
2026-02-08 17:00:10-05:00,4468704
2026-02-08 17:00:20-05:00,4467696
2026-02-08 17:00:30-05:00,4464521
2026-02-08 17:00:40-05:00,4457432
2026-02-08 17:00:50-05:00,4449434
2026-02-08 17:01:00-05:00,4445293
2026-02-08 17:01:10-05:00,4440429
2026-02-08 17:01:20-05:00,4433288
2026-02-08 17:01:30-05:00,4425045
2026-02-08 17:01:40-05:00,4418164
2026-02-08 17:01:50-05:00,4413842
2026-02-08 17:02:00-05:00,4400681
2026-02-08 17:02:10-05:00,4385949
2026-02-08 17:02:20-05:00,4375890
2026-02-08 17:02:30-05:00,4367954
2026-02-08 17:02:40-05:00,4360613
2026-02-08 17:02:50-05:00,4356843
2026-02-08 17:03:00-05:00,4351874
2026-02-08 17:03:10-05:00,4342009
2026-02-08 17:03:20-05:00,4338362
2026-02-08 17:03:30-05:00,4326584
2026-02-08 17:03:40-05:00,4320472
2026-02-08 17:03:50-05:00,4315278
2026-02-08 17:04:00-05:00,4317181
2026-02-08 17:04:10-05:00,4322394
2026-02-08 17:04:20-05:00,4321163
2026-02-08 17:04:30-05:00,4323106
2026-02-08 17:04:40-05:00,4320209
2026-02-08 17:04:50-05:00,4314658
2026-02-08 17:05:00-05:00,4309209
2026-02-08 17:05:10-05:00,4299857
2026-02-08 17:05:20-05:00,4289777
2026-02-08 17:05:30-05:00,4282642
2026-02-08 17:05:40-05:00,4277013
2026-02-08 17:05:50-05:00,4277367
2026-02-08 17:06:00-05:00,4268621
2026-02-08 17:06:10-05:00,4262328
2026-02-08 17:06:20-05:00,4265391
2026-02-08 17:06:30-05:00,4278300
2026-02-08 17:06:40-05:00,4279956
2026-02-08 17:06:50-05:00,4282759
2026-02-08 17:07:00-05:00,4290811
2026-02-08 17:07:10-05:00,4300614
2026-02-08 17:07:20-05:00,4306636
2026-02-08 17:07:30-05:00,4311078
2026-02-08 17:07:40-05:00,4313268
2026-02-08 17:07:50-05:00,4312194
2026-02-08 17:08:00-05:00,4315859
2026-02-08 17:08:10-05:00,4322521
2026-02-08 17:08:20-05:00,4320755
2026-02-08 17:08:30-05:00,4326518
2026-02-08 17:08:40-05:00,4328117
2026-02-08 17:08:50-05:00,4329738
2026-02-08 17:09:00-05:00,4328092
2026-02-08 17:09:10-05:00,4325494
2026-02-08 17:09:20-05:00,4326460
2026-02-08 17:09:30-05:00,4327441
2026-02-08 17:09:40-05:00,4329845
2026-02-08 17:09:50-05:00,4330849
2026-02-08 17:10:00-05:00,4329492
2026-02-08 17:10:10-05:00,4330914
2026-02-08 17:10:20-05:00,4336295
2026-02-08 17:10:30-05:00,4337821
2026-02-08 17:10:40-05:00,4341719
2026-02-08 17:10:50-05:00,4342663
2026-02-08 17:11:00-05:00,4346982
2026-02-08 17:11:10-05:00,4348058
2026-02-08 17:11:20-05:00,4348519
2026-02-08 17:11:30-05:00,4337895
2026-02-08 17:11:40-05:00,4337121
2026-02-08 17:11:50-05:00,4332632
2026-02-08 17:12:00-05:00,4327641
2026-02-08 17:12:10-05:00,4323120
2026-02-08 17:12:20-05:00,4316297
2026-02-08 17:12:30-05:00,4314321
2026-02-08 17:12:40-05:00,4305327
2026-02-08 17:12:50-05:00,4301729
2026-02-08 17:13:00-05:00,4287961
2026-02-08 17:13:10-05:00,4282840
2026-02-08 17:13:20-05:00,4283962
2026-02-08 17:13:30-05:00,4278333
2026-02-08 17:13:40-05:00,4275916
2026-02-08 17:13:50-05:00,4273374
2026-02-08 17:14:00-05:00,4269343
2026-02-08 17:14:10-05:00,4269665
2026-02-08 17:14:20-05:00,4268772
2026-02-08 17:14:30-05:00,4264856
2026-02-08 17:14:40-05:00,4261304
2026-02-08 17:14:50-05:00,4256499
2026-02-08 17:15:00-05:00,4254821
2026-02-08 17:15:10-05:00,4253796
2026-02-08 17:15:20-05:00,4250889
2026-02-08 17:15:30-05:00,4242648
2026-02-08 17:15:40-05:00,4243519
2026-02-08 17:15:50-05:00,4256202
2026-02-08 17:16:00-05:00,4267413
2026-02-08 17:16:10-05:00,4273628
2026-02-08 17:16:20-05:00,4275336
2026-02-08 17:16:30-05:00,4278156
2026-02-08 17:16:40-05:00,4281445
2026-02-08 17:16:50-05:00,4286881
2026-02-08 17:17:00-05:00,4293821
2026-02-08 17:17:10-05:00,4300835
2026-02-08 17:17:20-05:00,4310633
2026-02-08 17:17:30-05:00,4316881
2026-02-08 17:17:40-05:00,4329825
2026-02-08 17:17:50-05:00,4338909
2026-02-08 17:18:00-05:00,4356123
2026-02-08 17:18:10-05:00,4366080
2026-02-08 17:18:20-05:00,4371711
2026-02-08 17:18:30-05:00,4381194
2026-02-08 17:18:40-05:00,4388741
2026-02-08 17:18:50-05:00,4395830
2026-02-08 17:19:00-05:00,4403862
2026-02-08 17:19:10-05:00,4409036
2026-02-08 17:19:20-05:00,4411258
2026-02-08 17:19:30-05:00,4415164
2026-02-08 17:19:40-05:00,4420216
2026-02-08 17:19:50-05:00,4425609
2026-02-08 17:20:00-05:00,4429831
2026-02-08 17:20:10-05:00,4435518
2026-02-08 17:20:20-05:00,4437979
2026-02-08 17:20:30-05:00,4447229
2026-02-08 17:20:40-05:00,4449736
2026-02-08 17:20:50-05:00,4439645
2026-02-08 17:21:00-05:00,4434028
2026-02-08 17:21:10-05:00,4444788
2026-02-08 17:21:20-05:00,4447907
2026-02-08 17:21:30-05:00,4452899
2026-02-08 17:21:40-05:00,4457832
2026-02-08 17:21:50-05:00,4457219
2026-02-08 17:22:00-05:00,4459568
2026-02-08 17:22:10-05:00,4462169
2026-02-08 17:22:20-05:00,4461556
2026-02-08 17:22:30-05:00,4463903
2026-02-08 17:22:40-05:00,4466016
2026-02-08 17:22:50-05:00,4464760
2026-02-08 17:23:00-05:00,4465790
2026-02-08 17:23:10-05:00,4458405
2026-02-08 17:23:20-05:00,4452002
2026-02-08 17:23:30-05:00,4447643
2026-02-08 17:23:40-05:00,4441600
2026-02-08 17:23:50-05:00,4438227
2026-02-08 17:24:00-05:00,4435876
2026-02-08 17:24:10-05:00,4429839
2026-02-08 17:24:20-05:00,4426186
2026-02-08 17:24:30-05:00,4425196
2026-02-08 17:24:40-05:00,4425962
